"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m      "
"                                                                                           "
" Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu), Stephen Walker"
" (sjwalker@ucsd.edu) and Stephen Piper (scpiper@ucsd.edu), Scripps CO2 Program.            "
"                                                                                           "
" Baseline data in this file through 03-Feb-2022 from archive dated 04-Feb-2022 10:40:45    "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly Mauna Loa CO2 concentrations in micro-mol CO2 per   "
" mole (ppm), reported on the 2012 SIO manometric mole fraction scale.  This is the        "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '12' calibration scale                             "
1999, 06,   36326, 1999.4548,   370.25,   367.83,     370.57,   368.17,     370.25,   367.83
1999, 07,   36356, 1999.5370,   369.17,   368.41,     368.97,   368.24,     369.17,   368.41
1999, 08,   36387, 1999.6219,   366.83,   368.29,     366.81,   368.31,     366.83,   368.29
1999, 09,   36418, 1999.7068,   364.54,   367.84,     365.07,   368.39,     364.54,   367.84
1999, 10,   36448, 1999.7890,   365.04,   368.45,     365.07,   368.46,     365.04,   368.45
1999, 11,   36479, 1999.8740,   366.58,   368.72,     366.43,   368.55,     366.58,   368.72
1999, 12,   36509, 1999.9562,   367.92,   368.79,     367.78,   368.64,     367.92,   368.79
2000, 01,   36540, 2000.0410,   369.05,   368.99,     368.80,   368.73,     369.05,   368.99
2000, 02,   36571, 2000.1257,   369.37,   368.64,     369.56,   368.82,     369.37,   368.64
2000, 03,   36600, 2000.2049,   370.42,   368.94,     370.42,   368.92,     370.42,   368.94
2000, 04,   36631, 2000.2896,   371.57,   368.91,     371.71,   369.03,     371.57,   368.91
2000, 05,   36661, 2000.3716,   371.74,   368.52,     372.35,   369.14,     371.74,   368.52
2000, 06,   36692, 2000.4563,   371.60,   369.19,     371.66,   369.28,     371.60,   369.19
2000, 07,   36722, 2000.5383,   370.02,   369.29,     370.11,   369.41,     370.02,   369.29
2000, 08,   36753, 2000.6230,   368.03,   369.52,     368.03,   369.56,     368.03,   369.52
2000, 09,   36784, 2000.7077,   366.53,   369.85,     366.37,   369.70,     366.53,   369.85
2000, 10,   36814, 2000.7896,   366.64,   370.05,     366.44,   369.84,     366.64,   370.05
2000, 11,   36845, 2000.8743,   368.20,   370.35,     367.87,   369.98,     368.20,   370.35
2000, 12,   36875, 2000.9563,   369.44,   370.31,     369.25,   370.11,     369.44,   370.31
2001, 01,   36906, 2001.0411,   370.20,   370.14,     370.31,   370.24,     370.20,   370.14
2001, 02,   36937, 2001.1260,   371.41,   370.68,     371.10,   370.36,     371.41,   370.68
2001, 03,   36965, 2001.2027,   372.04,   370.57,     371.95,   370.47,     372.04,   370.57
2001, 04,   36996, 2001.2877,   372.78,   370.14,     373.25,   370.59,     372.78,   370.14
2001, 05,   37026, 2001.3699,   373.94,   370.72,     373.93,   370.71,     373.94,   370.72
2001, 06,   37057, 2001.4548,   373.23,   370.79,     373.26,   370.84,     373.23,   370.79
2001, 07,   37087, 2001.5370,   371.54,   370.77,     371.71,   370.97,     371.54,   370.77
2001, 08,   37118, 2001.6219,   369.47,   370.94,     369.61,   371.12,     369.47,   370.94
2001, 09,   37149, 2001.7068,   367.88,   371.20,     367.94,   371.27,     367.88,   371.20
2001, 10,   37179, 2001.7890,   368.01,   371.44,     368.01,   371.43,     368.01,   371.44
2001, 11,   37210, 2001.8740,   369.60,   371.75,     369.46,   371.59,     369.60,   371.75
2001, 12,   37240, 2001.9562,   371.16,   372.04,     370.89,   371.76,     371.16,   372.04
2002, 01,   37271, 2002.0411,   372.36,   372.30,     371.99,   371.92,     372.36,   372.30
2002, 02,   37302, 2002.1260,   373.00,   372.27,     372.84,   372.10,     373.00,   372.27
2002, 03,   37330, 2002.2027,   373.44,   371.97,     373.75,   372.26,     373.44,   371.97
2002, 04,   37361, 2002.2877,   374.77,   372.12,     375.12,   372.45,     374.77,   372.12
2002, 05,   37391, 2002.3699,   375.48,   372.25,     375.87,   372.64,     375.48,   372.25
2002, 06,   37422, 2002.4548,   375.33,   372.89,     375.28,   372.85,     375.33,   372.89
2002, 07,   37452, 2002.5370,   373.95,   373.18,     373.80,   373.06,     373.95,   373.18
2002, 08,   37483, 2002.6219,   371.41,   372.88,     371.78,   373.29,     371.41,   372.88
2002, 09,   37514, 2002.7068,   370.63,   373.96,     370.18,   373.53,     370.63,   373.96
2002, 10,   37544, 2002.7890,   370.18,   373.62,     370.33,   373.75,     370.18,   373.62
2002, 11,   37575, 2002.8740,   372.01,   374.17,     371.85,   373.99,     372.01,   374.17
2002, 12,   37605, 2002.9562,   373.71,   374.59,     373.35,   374.21,     373.71,   374.59
2003, 01,   37636, 2003.0411,   374.61,   374.56,     374.51,   374.44,     374.61,   374.56
2003, 02,   37667, 2003.1260,   375.55,   374.81,     375.40,   374.65,     375.55,   374.81
2003, 03,   37695, 2003.2027,   376.04,   374.56,     376.34,   374.85,     376.04,   374.56
2003, 04,   37726, 2003.2877,   377.58,   374.92,     377.74,   375.06,     377.58,   374.92
2003, 05,   37756, 2003.3699,   378.28,   375.04,     378.51,   375.26,     378.28,   375.04
2003, 06,   37787, 2003.4548,   378.07,   375.61,     377.90,   375.47,     378.07,   375.61
2003, 07,   37817, 2003.5370,   376.55,   375.77,     376.40,   375.66,     376.55,   375.77
2003, 08,   37848, 2003.6219,   374.42,   375.90,     374.34,   375.85,     374.42,   375.90
2003, 09,   37879, 2003.7068,   372.92,   376.25,     372.68,   376.04,     372.92,   376.25
2003, 10,   37909, 2003.7890,   372.94,   376.39,     372.77,   376.20,     372.94,   376.39
2003, 11,   37940, 2003.8740,   374.29,   376.45,     374.22,   376.36,     374.29,   376.45
2003, 12,   37970, 2003.9562,   375.63,   376.51,     375.64,   376.51,     375.63,   376.51
2004, 01,   38001, 2004.0410,   376.73,   376.67,     376.72,   376.65,     376.73,   376.67
2004, 02,   38032, 2004.1257,   377.31,   376.57,     377.52,   376.78,     377.31,   376.57
2004, 03,   38061, 2004.2049,   378.33,   376.83,     378.42,   376.90,     378.33,   376.83
2004, 04,   38092, 2004.2896,   380.44,   377.75,     379.73,   377.02,     380.44,   377.75
2004, 05,   38122, 2004.3716,   380.56,   377.31,     380.38,   377.13,     380.56,   377.31
2004, 06,   38153, 2004.4563,   379.49,   377.05,     379.67,   377.25,     379.49,   377.05
2004, 07,   38183, 2004.5383,   377.71,   376.96,     378.08,   377.37,     377.71,   376.96
2004, 08,   38214, 2004.6230,   375.77,   377.29,     375.96,   377.51,     375.77,   377.29
2004, 09,   38245, 2004.7077,   373.99,   377.35,     374.29,   377.66,     373.99,   377.35
2004, 10,   38275, 2004.7896,   374.17,   377.63,     374.39,   377.83,     374.17,   377.63
2004, 11,   38306, 2004.8743,   375.79,   377.96,     375.87,   378.01,     375.79,   377.96
2004, 12,   38336, 2004.9563,   377.39,   378.28,     377.33,   378.20,     377.39,   378.28
2005, 01,   38367, 2005.0411,   378.29,   378.23,     378.47,   378.40,     378.29,   378.23
2005, 02,   38398, 2005.1260,   379.56,   378.82,     379.37,   378.62,     379.56,   378.82
2005, 03,   38426, 2005.2027,   380.06,   378.57,     380.31,   378.82,     380.06,   378.57
2005, 04,   38457, 2005.2877,   382.02,   379.34,     381.73,   379.04,     382.02,   379.34
2005, 05,   38487, 2005.3699,   382.21,   378.95,     382.51,   379.25,     382.21,   378.95
2005, 06,   38518, 2005.4548,   382.05,   379.58,     381.92,   379.47,     382.05,   379.58
2005, 07,   38548, 2005.5370,   380.63,   379.86,     380.43,   379.69,     380.63,   379.86
2005, 08,   38579, 2005.6219,   378.64,   380.12,     378.38,   379.90,     378.64,   380.12
2005, 09,   38610, 2005.7068,   376.38,   379.74,     376.74,   380.11,     376.38,   379.74
2005, 10,   38640, 2005.7890,   376.77,   380.24,     376.85,   380.31,     376.77,   380.24
2005, 11,   38671, 2005.8740,   378.27,   380.45,     378.35,   380.51,     378.27,   380.45
2005, 12,   38701, 2005.9562,   379.93,   380.82,     379.82,   380.70,     379.93,   380.82
2006, 01,   38732, 2006.0411,   381.33,   381.28,     380.95,   380.88,     381.33,   381.28
2006, 02,   38763, 2006.1260,   381.98,   381.24,     381.80,   381.05,     381.98,   381.24
2006, 03,   38791, 2006.2027,   382.53,   381.04,     382.70,   381.20,     382.53,   381.04
2006, 04,   38822, 2006.2877,   384.33,   381.65,     384.06,   381.35,     384.33,   381.65
2006, 05,   38852, 2006.3699,   384.89,   381.62,     384.77,   381.50,     384.89,   381.62
2006, 06,   38883, 2006.4548,   383.99,   381.52,     384.10,   381.65,     383.99,   381.52
2006, 07,   38913, 2006.5370,   382.25,   381.47,     382.53,   381.79,     382.25,   381.47
2006, 08,   38944, 2006.6219,   380.44,   381.93,     380.41,   381.94,     380.44,   381.93
2006, 09,   38975, 2006.7068,   378.77,   382.14,     378.70,   382.09,     378.77,   382.14
2006, 10,   39005, 2006.7890,   379.03,   382.51,     378.77,   382.23,     379.03,   382.51
2006, 11,   39036, 2006.8740,   380.11,   382.30,     380.22,   382.38,     380.11,   382.30
2006, 12,   39066, 2006.9562,   381.63,   382.52,     381.65,   382.53,     381.63,   382.52
2007, 01,   39097, 2007.0411,   382.55,   382.49,     382.75,   382.68,     382.55,   382.49
2007, 02,   39128, 2007.1260,   383.68,   382.94,     383.59,   382.84,     383.68,   382.94
2007, 03,   39156, 2007.2027,   384.31,   382.81,     384.49,   382.98,     384.31,   382.81
2007, 04,   39187, 2007.2877,   386.20,   383.51,     385.85,   383.14,     386.20,   383.51
2007, 05,   39217, 2007.3699,   386.38,   383.10,     386.58,   383.29,     386.38,   383.10
2007, 06,   39248, 2007.4548,   385.84,   383.36,     385.92,   383.46,     385.84,   383.36
2007, 07,   39278, 2007.5370,   384.42,   383.64,     384.36,   383.62,     384.42,   383.64
2007, 08,   39309, 2007.6219,   381.81,   383.31,     382.25,   383.78,     381.81,   383.31
2007, 09,   39340, 2007.7068,   380.83,   384.21,     380.55,   383.94,     380.83,   384.21
2007, 10,   39370, 2007.7890,   380.83,   384.32,     380.62,   384.10,     380.83,   384.32
2007, 11,   39401, 2007.8740,   382.32,   384.52,     382.09,   384.26,     382.32,   384.52
2007, 12,   39431, 2007.9562,   383.58,   384.48,     383.53,   384.40,     383.58,   384.48
2008, 01,   39462, 2008.0410,   385.04,   384.98,     384.62,   384.55,     385.04,   384.98
2008, 02,   39493, 2008.1257,   385.81,   385.07,     385.45,   384.70,     385.81,   385.07
2008, 03,   39522, 2008.2049,   385.80,   384.28,     386.37,   384.83,     385.80,   384.28
2008, 04,   39553, 2008.2896,   386.74,   384.01,     387.73,   384.99,     386.74,   384.01
2008, 05,   39583, 2008.3716,   388.49,   385.20,     388.43,   385.15,     388.49,   385.20
2008, 06,   39614, 2008.4563,   388.02,   385.56,     387.76,   385.31,     388.02,   385.56
2008, 07,   39644, 2008.5383,   386.22,   385.47,     386.20,   385.48,     386.22,   385.47
2008, 08,   39675, 2008.6230,   384.05,   385.58,     384.08,   385.65,     384.05,   385.58
2008, 09,   39706, 2008.7077,   383.05,   386.45,     382.40,   385.82,     383.05,   386.45
2008, 10,   39736, 2008.7896,   382.75,   386.24,     382.49,   385.97,     382.75,   386.24
2008, 11,   39767, 2008.8743,   383.98,   386.18,     383.96,   386.13,     383.98,   386.18
2008, 12,   39797, 2008.9563,   385.08,   385.98,     385.40,   386.28,     385.08,   385.98
2009, 01,   39828, 2009.0411,   386.63,   386.57,     386.51,   386.44,     386.63,   386.57
2009, 02,   39859, 2009.1260,   387.10,   386.36,     387.36,   386.60,     387.10,   386.36
2009, 03,   39887, 2009.2027,   388.50,   387.00,     388.26,   386.74,     388.50,   387.00
2009, 04,   39918, 2009.2877,   389.54,   386.84,     389.64,   386.91,     389.54,   386.84
2009, 05,   39948, 2009.3699,   390.15,   386.85,     390.38,   387.08,     390.15,   386.85
2009, 06,   39979, 2009.4548,   389.60,   387.10,     389.74,   387.26,     389.60,   387.10
2009, 07,   40009, 2009.5370,   388.05,   387.26,     388.20,   387.45,     388.05,   387.26
2009, 08,   40040, 2009.6219,   386.06,   387.57,     386.11,   387.66,     386.06,   387.57
2009, 09,   40071, 2009.7068,   384.64,   388.04,     384.45,   387.87,     384.64,   388.04
2009, 10,   40101, 2009.7890,   384.32,   387.84,     384.58,   388.08,     384.32,   387.84
2009, 11,   40132, 2009.8740,   386.05,   388.25,     386.13,   388.31,     386.05,   388.25
2009, 12,   40162, 2009.9562,   387.48,   388.39,     387.65,   388.53,     387.48,   388.39
2010, 01,   40193, 2010.0411,   388.55,   388.49,     388.83,   388.76,     388.55,   388.49
2010, 02,   40224, 2010.1260,   390.08,   389.33,     389.75,   388.99,     390.08,   389.33
2010, 03,   40252, 2010.2027,   391.02,   389.52,     390.71,   389.18,     391.02,   389.52
2010, 04,   40283, 2010.2877,   392.39,   389.67,     392.13,   389.39,     392.39,   389.67
2010, 05,   40313, 2010.3699,   393.24,   389.93,     392.90,   389.59,     393.24,   389.93
2010, 06,   40344, 2010.4548,   392.26,   389.75,     392.26,   389.78,     392.26,   389.75
2010, 07,   40374, 2010.5370,   390.35,   389.56,     390.70,   389.95,     390.35,   389.56
2010, 08,   40405, 2010.6219,   388.53,   390.04,     388.58,   390.12,     388.53,   390.04
2010, 09,   40436, 2010.7068,   386.85,   390.26,     386.87,   390.29,     386.85,   390.26
2010, 10,   40466, 2010.7890,   387.18,   390.70,     386.94,   390.45,     387.18,   390.70
2010, 11,   40497, 2010.8740,   388.69,   390.90,     388.41,   390.60,     388.69,   390.90
2010, 12,   40527, 2010.9562,   389.83,   390.74,     389.85,   390.74,     389.83,   390.74
2011, 01,   40558, 2011.0411,   391.33,   391.27,     390.95,   390.87,     391.33,   391.27
2011, 02,   40589, 2011.1260,   391.96,   391.21,     391.77,   391.01,     391.96,   391.21
2011, 03,   40617, 2011.2027,   392.49,   390.98,     392.65,   391.13,     392.49,   390.98
2011, 04,   40648, 2011.2877,   393.41,   390.68,     394.01,   391.26,     393.41,   390.68
2011, 05,   40678, 2011.3699,   394.33,   391.01,     394.73,   391.41,     394.33,   391.01
2011, 06,   40709, 2011.4548,   393.75,   391.23,     394.06,   391.57,     393.75,   391.23
2011, 07,   40739, 2011.5370,   392.64,   391.85,     392.49,   391.74,     392.64,   391.85
2011, 08,   40770, 2011.6219,   390.25,   391.76,     390.36,   391.91,     390.25,   391.76
2011, 09,   40801, 2011.7068,   389.05,   392.46,     388.66,   392.10,     389.05,   392.46
2011, 10,   40831, 2011.7890,   388.98,   392.51,     388.76,   392.28,     388.98,   392.51
2011, 11,   40862, 2011.8740,   390.30,   392.52,     390.27,   392.46,     390.30,   392.52
2011, 12,   40892, 2011.9562,   391.86,   392.77,     391.75,   392.64,     391.86,   392.77
2012, 01,   40923, 2012.0410,   393.13,   393.08,     392.90,   392.83,     393.13,   393.08
2012, 02,   40954, 2012.1257,   393.42,   392.66,     393.78,   393.02,     393.42,   392.66
2012, 03,   40983, 2012.2049,   394.43,   392.89,     394.77,   393.21,     394.43,   392.89
2012, 04,   41014, 2012.2896,   396.51,   393.75,     396.19,   393.41,     396.51,   393.75
2012, 05,   41044, 2012.3716,   396.96,   393.63,     396.94,   393.62,     396.96,   393.63
2012, 06,   41075, 2012.4563,   395.97,   393.47,     396.31,   393.83,     395.97,   393.47
2012, 07,   41105, 2012.5383,   394.60,   393.84,     394.78,   394.06,     394.60,   393.84
2012, 08,   41136, 2012.6230,   392.61,   394.16,     392.71,   394.29,     392.61,   394.16
2012, 09,   41167, 2012.7077,   391.20,   394.64,     391.08,   394.53,     391.20,   394.64
2012, 10,   41197, 2012.7896,   391.09,   394.62,     391.25,   394.77,     391.09,   394.62
2012, 11,   41228, 2012.8743,   393.03,   395.25,     392.82,   395.01,     393.03,   395.25
2012, 12,   41258, 2012.9563,   394.42,   395.32,     394.36,   395.25,     394.42,   395.32
2013, 01,   41289, 2013.0411,   395.69,   395.64,     395.55,   395.48,     395.69,   395.64
2013, 02,   41320, 2013.1260,   396.94,   396.18,     396.48,   395.71,     396.94,   396.18
2013, 03,   41348, 2013.2027,   397.35,   395.83,     397.44,   395.91,     397.35,   395.83
2013, 04,   41379, 2013.2877,   398.44,   395.71,     398.88,   396.12,     398.44,   395.71
2013, 05,   41409, 2013.3699,   400.06,   396.72,     399.66,   396.32,     400.06,   396.72
2013, 06,   41440, 2013.4548,   398.95,   396.43,     399.03,   396.52,     398.95,   396.43
2013, 07,   41470, 2013.5370,   397.46,   396.66,     397.48,   396.72,     397.46,   396.66
2013, 08,   41501, 2013.6219,   395.49,   397.01,     395.35,   396.91,     395.49,   397.01
2013, 09,   41532, 2013.7068,   393.47,   396.91,     393.64,   397.10,     393.47,   396.91
2013, 10,   41562, 2013.7890,   393.77,   397.33,     393.74,   397.28,     393.77,   397.33
2013, 11,   41593, 2013.8740,   395.27,   397.50,     395.25,   397.46,     395.27,   397.50
2013, 12,   41623, 2013.9562,   396.90,   397.81,     396.74,   397.63,     396.90,   397.81
2014, 01,   41654, 2014.0411,   398.01,   397.95,     397.88,   397.80,     398.01,   397.95
2014, 02,   41685, 2014.1260,   398.18,   397.42,     398.75,   397.97,     398.18,   397.42
2014, 03,   41713, 2014.2027,   399.56,   398.04,     399.67,   398.13,     399.56,   398.04
2014, 04,   41744, 2014.2877,   401.44,   398.69,     401.06,   398.30,     401.44,   398.69
2014, 05,   41774, 2014.3699,   401.99,   398.63,     401.80,   398.45,     401.99,   398.63
2014, 06,   41805, 2014.4548,   401.41,   398.88,     401.13,   398.61,     401.41,   398.88
2014, 07,   41835, 2014.5370,   399.17,   398.37,     399.53,   398.77,     399.17,   398.37
2014, 08,   41866, 2014.6219,   397.30,   398.82,     397.36,   398.93,     397.30,   398.82
2014, 09,   41897, 2014.7068,   395.49,   398.94,     395.63,   399.09,     395.49,   398.94
2014, 10,   41927, 2014.7890,   395.74,   399.30,     395.70,   399.25,     395.74,   399.30
2014, 11,   41958, 2014.8740,   397.32,   399.56,     397.21,   399.42,     397.32,   399.56
2014, 12,   41988, 2014.9562,   398.88,   399.80,     398.69,   399.59,     398.88,   399.80
2015, 01,   42019, 2015.0411,   399.95,   399.89,     399.83,   399.76,     399.95,   399.89
2015, 02,   42050, 2015.1260,   400.39,   399.63,     400.71,   399.94,     400.39,   399.63
2015, 03,   42078, 2015.2027,   401.60,   400.07,     401.65,   400.10,     401.60,   400.07
2015, 04,   42109, 2015.2877,   403.53,   400.77,     403.07,   400.30,     403.53,   400.77
2015, 05,   42139, 2015.3699,   404.04,   400.68,     403.85,   400.49,     404.04,   400.68
2015, 06,   42170, 2015.4548,   402.81,   400.26,     403.24,   400.71,     402.81,   400.26
2015, 07,   42200, 2015.5370,   401.54,   400.74,     401.71,   400.95,     401.54,   400.74
2015, 08,   42231, 2015.6219,   398.93,   400.46,     399.64,   401.21,     398.93,   400.46
2015, 09,   42262, 2015.7068,   397.43,   400.89,     398.02,   401.50,     397.43,   400.89
2015, 10,   42292, 2015.7890,   398.22,   401.79,     398.23,   401.79,     398.22,   401.79
2015, 11,   42323, 2015.8740,   400.17,   402.42,     399.88,   402.10,     400.17,   402.42
2015, 12,   42353, 2015.9562,   401.82,   402.74,     401.51,   402.41,     401.82,   402.74
2016, 01,   42384, 2016.0410,   402.58,   402.52,     402.80,   402.73,     402.58,   402.52
2016, 02,   42415, 2016.1257,   404.09,   403.33,     403.81,   403.04,     404.09,   403.33
2016, 03,   42444, 2016.2049,   404.79,   403.23,     404.89,   403.31,     404.79,   403.23
2016, 04,   42475, 2016.2896,   407.50,   404.71,     406.40,   403.59,     407.50,   404.71
2016, 05,   42505, 2016.3716,   407.59,   404.22,     407.21,   403.84,     407.59,   404.22
2016, 06,   42536, 2016.4563,   406.94,   404.41,     406.59,   404.08,     406.94,   404.41
2016, 07,   42566, 2016.5383,   404.43,   403.66,     405.04,   404.31,     404.43,   403.66
2016, 08,   42597, 2016.6230,   402.17,   403.73,     402.93,   404.53,     402.17,   403.73
2016, 09,   42628, 2016.7077,   400.95,   404.43,     401.25,   404.75,     400.95,   404.43
2016, 10,   42658, 2016.7896,   401.43,   405.01,     401.40,   404.96,     401.43,   405.01
2016, 11,   42689, 2016.8743,   403.57,   405.82,     402.95,   405.17,     403.57,   405.82
2016, 12,   42719, 2016.9563,   404.48,   405.40,     404.47,   405.37,     404.48,   405.40
2017, 01,   42750, 2017.0411,   406.00,   405.94,     405.63,   405.56,     406.00,   405.94
2017, 02,   42781, 2017.1260,   406.57,   405.81,     406.52,   405.74,     406.57,   405.81
2017, 03,   42809, 2017.2027,   406.99,   405.45,     407.45,   405.90,     406.99,   405.45
2017, 04,   42840, 2017.2877,   408.88,   406.11,     408.86,   406.07,     408.88,   406.11
2017, 05,   42870, 2017.3699,   409.84,   406.46,     409.60,   406.23,     409.84,   406.46
2017, 06,   42901, 2017.4548,   409.05,   406.49,     408.92,   406.39,     409.05,   406.49
2017, 07,   42931, 2017.5370,   407.13,   406.33,     407.31,   406.54,     407.13,   406.33
2017, 08,   42962, 2017.6219,   405.17,   406.71,     405.12,   406.70,     405.17,   406.71
2017, 09,   42993, 2017.7068,   403.20,   406.68,     403.36,   406.86,     403.20,   406.68
2017, 10,   43023, 2017.7890,   403.57,   407.17,     403.43,   407.01,     403.57,   407.17
2017, 11,   43054, 2017.8740,   405.10,   407.36,     404.93,   407.16,     405.10,   407.36
2017, 12,   43084, 2017.9562,   406.68,   407.61,     406.41,   407.31,     406.68,   407.61
2018, 01,   43115, 2018.0411,   407.98,   407.92,     407.54,   407.47,     407.98,   407.92
2018, 02,   43146, 2018.1260,   408.36,   407.59,     408.40,   407.62,     408.36,   407.59
2018, 03,   43174, 2018.2027,   409.21,   407.67,     409.33,   407.77,     409.21,   407.67
2018, 04,   43205, 2018.2877,   410.24,   407.46,     410.75,   407.95,     410.24,   407.46
2018, 05,   43235, 2018.3699,   411.23,   407.84,     411.53,   408.15,     411.23,   407.84
2018, 06,   43266, 2018.4548,   410.81,   408.25,     410.91,   408.36,     410.81,   408.25
2018, 07,   43296, 2018.5370,   408.83,   408.02,     409.36,   408.59,     408.83,   408.02
2018, 08,   43327, 2018.6219,   407.02,   408.57,     407.26,   408.85,     407.02,   408.57
2018, 09,   43358, 2018.7068,   405.52,   409.01,     405.61,   409.12,     405.52,   409.01
2018, 10,   43388, 2018.7890,   405.93,   409.53,     405.79,   409.38,     405.93,   409.53
2018, 11,   43419, 2018.8740,   408.04,   410.31,     407.42,   409.66,     408.04,   410.31
2018, 12,   43449, 2018.9562,   409.17,   410.09,     409.01,   409.92,     409.17,   410.09
2019, 01,   43480, 2019.0411,   410.85,   410.79,     410.24,   410.17,     410.85,   410.79
2019, 02,   43511, 2019.1260,   411.59,   410.82,     411.20,   410.42,     411.59,   410.82
2019, 03,   43539, 2019.2027,   411.91,   410.36,     412.19,   410.63,     411.91,   410.36
2019, 04,   43570, 2019.2877,   413.46,   410.67,     413.66,   410.86,     413.46,   410.67
2019, 05,   43600, 2019.3699,   414.76,   411.36,     414.47,   411.07,     414.76,   411.36
2019, 06,   43631, 2019.4548,   413.89,   411.32,     413.84,   411.29,     413.89,   411.32
2019, 07,   43661, 2019.5370,   411.78,   410.97,     412.28,   411.51,     411.78,   410.97
2019, 08,   43692, 2019.6219,   410.01,   411.56,     410.14,   411.73,     410.01,   411.56
2019, 09,   43723, 2019.7068,   408.48,   411.98,     408.44,   411.95,     408.48,   411.98
2019, 10,   43753, 2019.7890,   408.40,   412.01,     408.57,   412.17,     408.40,   412.01
2019, 11,   43784, 2019.8740,   410.16,   412.43,     410.15,   412.40,     410.16,   412.43
2019, 12,   43814, 2019.9562,   411.81,   412.74,     411.70,   412.61,     411.81,   412.74
2020, 01,   43845, 2020.0410,   413.30,   413.24,     412.90,   412.82,     413.30,   413.24
2020, 02,   43876, 2020.1257,   414.05,   413.28,     413.81,   413.03,     414.05,   413.28
2020, 03,   43905, 2020.2049,   414.45,   412.87,     414.82,   413.22,     414.45,   412.87
2020, 04,   43936, 2020.2896,   416.11,   413.29,     416.27,   413.43,     416.11,   413.29
2020, 05,   43966, 2020.3716,   417.15,   413.75,     417.03,   413.62,     417.15,   413.75
2020, 06,   43997, 2020.4563,   416.29,   413.73,     416.35,   413.82,     416.29,   413.73
2020, 07,   44027, 2020.5383,   414.42,   413.64,     414.76,   414.01,     414.42,   413.64
2020, 08,   44058, 2020.6230,   412.52,   414.10,     412.59,   414.21,     412.52,   414.10
2020, 09,   44089, 2020.7077,   411.18,   414.70,     410.87,   414.41,     411.18,   414.70
2020, 10,   44119, 2020.7896,   411.12,   414.74,     410.98,   414.59,     411.12,   414.74
2020, 11,   44150, 2020.8743,   412.88,   415.16,     412.53,   414.77,     412.88,   415.16
2020, 12,   44180, 2020.9563,   413.89,   414.82,     414.04,   414.95,     413.89,   414.82
2021, 01,   44211, 2021.0411,   415.15,   415.09,     415.19,   415.12,     415.15,   415.09
2021, 02,   44242, 2021.1260,   416.47,   415.70,     416.08,   415.29,     416.47,   415.70
2021, 03,   44270, 2021.2027,   417.16,   415.61,     417.01,   415.44,     417.16,   415.61
2021, 04,   44301, 2021.2877,   418.24,   415.44,     418.44,   415.61,     418.24,   415.44
2021, 05,   44331, 2021.3699,   418.95,   415.53,     419.20,   415.79,     418.95,   415.53
2021, 06,   44362, 2021.4548,   418.70,   416.11,     418.54,   415.97,     418.70,   416.11
2021, 07,   44392, 2021.5370,   416.65,   415.83,     416.95,   416.17,     416.65,   415.83
